product_id,product_category_name,product_name_lenght,product_description_lenght,product_photos_qty,product_weight_g,product_length_cm,product_height_cm,product_width_cm
0f4d27b820e317c951649da022895e0e,brinquedos,37.0,337.0,1.0,325.0,17.0,18.0,12.0
926ecae86335e45fea05e1e39e9a5be9,utilidades_domesticas,51.0,339.0,2.0,9500.0,42.0,54.0,25.0
557484a8965bdc4e548658239f7663fd,ferramentas_jardim,52.0,1493.0,6.0,4000.0,30.0,21.0,24.0
ceeba7d5636e59173cc5f484e913db3d,,,,,30000.0,65.0,65.0,65.0
70cc46ccdfff951dd7829395bce256ca,ferramentas_jardim,54.0,1318.0,1.0,700.0,30.0,10.0,20.0
3d4c249691c5ff13ec7946d4d7a1aaa0,telefonia,56.0,160.0,2.0,150.0,20.0,5.0,12.0
167752e318335bf6bdd6906c4c470266,esporte_lazer,48.0,1422.0,1.0,200.0,18.0,8.0,14.0
2b5000342506556984dc8d0dcdbd4921,eletrodomesticos,58.0,108.0,1.0,150.0,27.0,13.0,17.0
06ce9c3e61c7a07f872f8317a7dc534d,beleza_saude,42.0,3887.0,1.0,100.0,16.0,8.0,11.0
2f763ba79d9cd987b2034aac7ceffe06,eletronicos,45.0,1198.0,2.0,595.0,8.0,6.0,6.0
e5d51a994a31fdaf8d7ec087d31a9576,beleza_saude,44.0,610.0,1.0,600.0,26.0,6.0,18.0
31d6f0a621ee145ae8c70304cf564483,relogios_presentes,54.0,691.0,2.0,200.0,16.0,2.0,11.0
b9055c6417cea84a8198fec56ff6148f,construcao_ferramentas_iluminacao,58.0,291.0,1.0,2350.0,30.0,30.0,30.0
3f9714af5d7efa95476ebf732c9078c8,ferramentas_jardim,39.0,120.0,2.0,200.0,25.0,5.0,12.0
995e25d9b46dee183004994645768d95,esporte_lazer,57.0,722.0,4.0,500.0,16.0,15.0,20.0
f9aa001a859b11fd798bb386f3d07eb0,pet_shop,54.0,802.0,17.0,9000.0,33.0,30.0,44.0
05e75e2ebb007f6cadbc9925311b014b,moveis_decoracao,63.0,522.0,2.0,500.0,80.0,10.0,60.0
77e54bccbb383f52f76910f34d4cda43,beleza_saude,32.0,1032.0,1.0,100.0,16.0,2.0,11.0
8650c4bacaf0a2cd9ce38bd72004c276,beleza_saude,42.0,951.0,2.0,400.0,18.0,18.0,18.0
68db47d312d0b87e469762f0481d3b9c,ferramentas_jardim,60.0,681.0,4.0,16900.0,38.0,70.0,38.0
2756f88aa420dd0c5aa25b2db78d4664,telefonia,58.0,381.0,3.0,200.0,19.0,4.0,11.0
be19e1611a6015a66266d199ff3ccce0,consoles_games,38.0,456.0,1.0,150.0,29.0,2.0,16.0
56e04ad5959e2c30a6754d9cc1f098f2,portateis_casa_forno_e_cafe,46.0,490.0,1.0,225.0,18.0,18.0,16.0
1f8281d23bd0d53a9d2cea4bad53ca58,moveis_decoracao,52.0,745.0,4.0,18200.0,40.0,60.0,40.0
d2806dfb8e3474bcba8b5bcd771ff12c,brinquedos,58.0,789.0,2.0,790.0,28.0,24.0,31.0
0eb41884a8773e019708fb8409fd8347,bebes,41.0,1064.0,1.0,21467.0,76.0,57.0,51.0
1c0b635cee597371e54d222a1d8e0386,relogios_presentes,52.0,706.0,2.0,300.0,16.0,11.0,11.0
3651da23518f818b7da19d3ec6c69f5e,moveis_decoracao,33.0,1405.0,3.0,150.0,35.0,2.0,25.0
37c4c3f162a9549087175b1391df2f02,beleza_saude,30.0,530.0,1.0,975.0,19.0,12.0,15.0
407eeaa1c0dcd776f6c2ad41db4c62e5,telefonia,56.0,1613.0,2.0,304.0,19.0,11.0,16.0
da37b504ecf6099b4f8af452ebdab0cc,bebes,39.0,1285.0,2.0,8200.0,40.0,35.0,35.0
04b2173a311a1fe1a8c90a59c0a0f474,pet_shop,41.0,186.0,2.0,700.0,16.0,35.0,25.0
661d83b6b4988942aa9b449b57e12f81,brinquedos,60.0,48.0,1.0,1400.0,60.0,30.0,16.0
e337509290028e0c81c0ac93d7b1234e,automotivo,46.0,2145.0,8.0,18000.0,50.0,20.0,20.0
50571d0f0f8ffbeec1c64cefeec01135,fashion_bolsas_e_acessorios,58.0,526.0,5.0,350.0,43.0,16.0,27.0
b1fa0cf0885504d458c2a48e376ea087,moveis_decoracao,52.0,603.0,2.0,1200.0,65.0,12.0,12.0
9d358fd2a77935cffa32834b50cfb21e,cool_stuff,53.0,953.0,1.0,1200.0,42.0,25.0,15.0
3ae4b63ae37e03994e257921c73d50b8,cama_mesa_banho,59.0,282.0,2.0,7683.0,38.0,45.0,52.0
de907886b218bfa2e0097c1fdff81785,eletronicos,60.0,443.0,2.0,100.0,22.0,4.0,11.0
d82bca823d7ea924fb38e011970205dd,moveis_decoracao,49.0,1720.0,2.0,600.0,65.0,11.0,11.0
7ce49c8945602088c4c4ca3e0ceb8244,,,,,1400.0,35.0,3.0,35.0
27c63413ca2806bcab40a31d0f862a59,climatizacao,60.0,1271.0,1.0,4550.0,40.0,21.0,32.0
a93ad122024312ca432da7f7b32474b4,cama_mesa_banho,48.0,267.0,1.0,1588.0,48.0,12.0,44.0
98bf9f3941be6afbca9ea37f8eb0c466,pet_shop,40.0,287.0,6.0,1400.0,20.0,16.0,22.0
1fd95182c672cf5b10c82207ca5dab97,automotivo,58.0,797.0,5.0,1100.0,23.0,7.0,38.0
ac01b71ddb644fe8806e71a6030accf9,moveis_decoracao,29.0,250.0,2.0,800.0,32.0,6.0,28.0
35e26f65c3f380cfe6257d771fb067d2,esporte_lazer,45.0,1134.0,1.0,867.0,26.0,15.0,18.0
089cc17c8bf2226d13648392e33dabd7,informatica_acessorios,32.0,999.0,3.0,225.0,17.0,5.0,20.0
